user_id,age_min,age_max,max_distance_km,genders,orientations
1187,32,41,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1188,26,33,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1189,36,45,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1190,30,42,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1191,28,40,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1192,20,31,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1193,26,34,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1194,26,35,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1195,27,34,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1196,18,27,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1197,39,45,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1198,19,29,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1199,24,34,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1200,21,26,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1201,21,28,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1202,26,30,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1203,36,45,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1204,26,37,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1205,18,29,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1206,18,27,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1207,33,45,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1208,25,29,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1209,24,35,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1210,29,34,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1211,23,30,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1212,36,44,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1213,19,28,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1214,25,35,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1215,25,33,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1216,26,35,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1217,30,42,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1218,26,31,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1219,28,34,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1220,18,21,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1221,23,30,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1222,39,47,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1223,23,31,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1224,26,39,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1225,25,36,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1226,29,37,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1227,23,36,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1228,30,38,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1229,18,26,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1230,30,39,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1231,26,33,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1232,18,23,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1233,26,30,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1234,24,35,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1235,32,43,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1236,24,31,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1237,20,27,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1238,18,24,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1239,20,25,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1240,22,33,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1241,22,31,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1242,25,29,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1243,29,36,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1244,26,38,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1245,22,35,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1246,20,28,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1247,18,25,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1248,32,37,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1249,21,34,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1250,31,41,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1251,19,33,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1252,23,35,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1253,18,25,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1254,33,44,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1255,23,34,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1256,38,50,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1257,30,40,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1258,32,39,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1259,31,38,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1260,28,34,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1261,20,31,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1262,31,41,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1263,18,28,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1264,32,43,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1265,33,41,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1266,19,31,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1267,29,39,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1268,22,30,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1269,25,36,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1270,19,32,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1271,18,28,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1272,27,38,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1273,18,29,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1274,18,27,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1275,18,25,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1276,29,40,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1277,31,35,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1278,25,34,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1279,42,49,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1280,29,39,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1281,30,40,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1282,39,51,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1283,25,32,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1284,25,36,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1285,25,32,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1286,31,40,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1287,18,25,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1288,18,21,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1289,24,29,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1290,25,35,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1291,28,41,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1292,31,43,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1293,24,33,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1294,22,29,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1295,35,47,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1296,18,25,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1297,24,35,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1298,21,30,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1299,30,36,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1300,25,33,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1301,31,42,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1302,28,39,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1303,35,46,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1304,18,25,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1305,29,37,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1306,19,32,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1307,18,27,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1308,31,38,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1309,20,29,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1310,28,35,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1311,26,36,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1312,29,35,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1313,18,26,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1314,27,38,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1315,29,39,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1316,18,26,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1317,23,31,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1318,18,27,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1319,26,38,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1320,31,41,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1321,29,36,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1322,23,31,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1323,23,29,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1324,25,35,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1325,18,26,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1326,28,37,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1327,29,37,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1328,33,40,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1329,25,33,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1330,31,39,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1331,26,34,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1332,19,29,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1333,25,39,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1334,22,30,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1335,27,33,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1336,19,32,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1337,33,39,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1338,23,27,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1339,18,26,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1340,32,46,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1341,32,38,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1342,25,36,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1343,18,23,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1344,26,36,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1345,32,39,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1346,24,34,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1347,18,27,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1348,30,37,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1349,21,26,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1350,32,41,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1351,32,40,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1352,30,39,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1353,23,29,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1354,18,26,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1355,23,31,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1356,18,21,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1357,32,42,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1358,29,33,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1359,25,34,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1360,21,25,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1361,18,26,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1362,21,33,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1363,33,44,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1364,22,28,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1365,20,28,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1366,31,40,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1367,24,34,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1368,20,32,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1369,29,37,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1370,18,29,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1371,30,39,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1372,22,32,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1373,24,36,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1374,30,35,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1375,23,32,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1376,18,22,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1377,30,41,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1378,19,30,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1379,31,38,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1380,20,27,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1381,30,38,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1382,30,37,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1383,25,37,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1384,23,31,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1385,28,35,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1386,20,27,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1387,32,45,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1388,18,29,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1389,37,44,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1390,22,35,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1391,21,32,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1392,22,34,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1393,30,40,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1394,31,36,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1395,20,27,10,['nonbinary'],"['straight', 'gay', 'bi', 'queer']"
1396,27,40,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1397,29,34,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1398,30,39,25,"['male', 'female', 'nonbinary', 'other']","['straight', 'gay', 'bi', 'queer']"
1399,25,33,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1400,31,37,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1401,26,39,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1402,27,38,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1403,26,36,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1404,25,31,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1405,24,37,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1406,18,27,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1407,26,32,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1408,23,34,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1409,28,38,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1410,37,43,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1411,18,26,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1412,18,21,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1413,21,29,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1414,42,48,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1415,18,26,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1416,19,29,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1417,18,31,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1418,26,34,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1419,25,34,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1420,22,33,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1421,25,30,10,['nonbinary'],"['straight', 'gay', 'bi', 'queer']"
1422,23,28,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1423,27,35,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1424,20,28,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1425,18,30,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1426,30,40,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1427,18,25,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1428,33,45,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1429,18,26,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1430,22,32,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1431,30,41,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1432,31,40,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1433,24,33,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1434,18,23,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1435,27,40,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1436,23,31,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1437,30,40,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1438,29,35,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1439,26,37,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1440,26,34,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1441,24,34,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1442,21,35,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1443,23,34,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1444,27,32,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1445,18,26,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1446,33,39,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1447,24,31,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1448,29,35,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1449,29,37,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1450,22,35,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1451,19,30,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1452,18,30,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1453,28,41,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1454,18,27,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1455,36,45,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1456,26,37,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1457,25,33,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1458,21,30,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1459,18,25,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1460,27,38,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1461,31,37,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1462,26,37,100,['other'],"['straight', 'gay', 'bi', 'queer']"
1463,27,38,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1464,24,28,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1465,26,39,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1466,25,33,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1467,25,34,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1468,26,34,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1469,18,20,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1470,33,46,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1471,26,33,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1472,20,32,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1473,24,36,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1474,23,33,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1475,25,35,50,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1476,26,32,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1477,35,41,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1478,25,34,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1479,27,31,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1480,34,45,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1481,29,36,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1482,26,37,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1483,26,38,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1484,28,35,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1485,22,30,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1486,33,43,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1487,29,39,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1488,22,29,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1489,28,35,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1490,18,31,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1491,27,31,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1492,28,41,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1493,18,26,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1494,22,31,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1495,34,45,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1496,24,30,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1497,34,42,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1498,23,34,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1499,31,35,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1500,18,28,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1501,25,36,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1502,31,44,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1503,25,36,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1504,44,56,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1505,18,28,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1506,26,39,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1507,26,34,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1508,28,42,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1509,18,26,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1510,26,34,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1511,32,41,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1512,18,22,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1513,31,41,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1514,39,47,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1515,29,38,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1516,20,32,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1517,19,25,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1518,28,37,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1519,24,35,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1520,18,22,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1521,22,32,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1522,19,29,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1523,25,38,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1524,37,44,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1525,22,32,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1526,18,25,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1527,33,40,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1528,30,35,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1529,30,38,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1530,33,44,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1531,18,24,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1532,28,39,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1533,30,35,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1534,25,31,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1535,28,35,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1536,18,22,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1537,27,34,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1538,27,38,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1539,31,40,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1540,34,44,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1541,23,32,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1542,24,35,50,"['male', 'female', 'nonbinary', 'other']","['straight', 'gay', 'bi', 'queer']"
1543,24,37,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1544,21,28,25,['male'],"['straight', 'gay', 'bi', 'queer']"
1545,28,39,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1546,28,36,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1547,20,29,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1548,21,35,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1549,27,39,25,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1550,26,30,100,['nonbinary'],"['straight', 'gay', 'bi', 'queer']"
1551,21,29,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1552,31,37,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1553,23,32,75,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1554,24,33,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1555,18,24,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1556,18,25,75,['female'],"['straight', 'gay', 'bi', 'queer']"
1557,42,47,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1558,25,31,10,['female'],"['straight', 'gay', 'bi', 'queer']"
1559,18,26,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1560,22,28,10,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1561,23,34,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1562,18,24,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1563,27,35,100,"['male', 'female']","['straight', 'gay', 'bi', 'queer']"
1564,38,48,50,['female'],"['straight', 'gay', 'bi', 'queer']"
1565,21,32,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1566,25,34,100,['female'],"['straight', 'gay', 'bi', 'queer']"
1567,28,39,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1568,21,35,75,['male'],"['straight', 'gay', 'bi', 'queer']"
1569,20,27,10,['male'],"['straight', 'gay', 'bi', 'queer']"
1570,26,32,25,['female'],"['straight', 'gay', 'bi', 'queer']"
1571,31,38,100,['male'],"['straight', 'gay', 'bi', 'queer']"
1572,23,36,50,['male'],"['straight', 'gay', 'bi', 'queer']"
1573,32,46,10,['male'],"['straight', 'gay', 'bi', 'queer']"
